text,label,year
'13 reasons why' actor accused of stealing from elderly people,4,2018
pippa middleton apparently dislikes pancakes with maple syrup and probably joy,4,2018
colbert previews the 'uncomfortable questions' trump may answer under oath,2,2018
mirai nagasu says her parents' hard work in restaurant inspires her discipline on ice,8,2018
"wife asked husband for fenty highlighter and got a pack of highlighters, hairbrush",0,2018
new survey finds most indonesians feel 'threatened' by lgbtq community,6,2018
"mitzi shore, comedy store owner and mother of comedian pauly shore, dead at 87",2,2018
judge dismisses discrimination lawsuit filed by family of ahmed mohamed,0,2018
father of 3 girls abused by larry nassar tries to attack him in court,3,2018
'black panther' the u.s.'s highest grossing superhero film of all time,0,2018
adam rippon responds to elsa-in-drag hero who wanted to meet him,4,2018
chloe kim takes gold for u.s. in women's snowboard halfpipe,8,2018
stephen colbert pokes holes in trump's abstinence-only sex education agenda,2,2018
"chinese space station, adrift for years, plummets to earth",7,2018
stephen colbert finally found the one thing trump won't put his name on,2,2018
someone gave shaun white's gold medal run the super mario treatment,4,2018
trevor noah blasts trump claim that video games inspire shootings,2,2018
bill maher: donald trump 'loves to pick fights with black people',2,2018
this $3.8 million vehicle is the world's most expensive suv,4,2018
deleted 'black panther' scene shows daniel kaluuya and danai gurira facing off,0,2018
idris elba to get even sexier by showing off comedy chops in new netflix series,0,2018
"uber halts self-driving car tests in california, where it didn't test much anyway",1,2018
'stranger things' stars brighten kid's birthday party sadness,4,2018
14 netflix titles celebrating women of color this women's history month,0,2018
new york man raises money for hundreds of harlem kids to see 'black panther',0,2018
emma thompson says real-life heartbreak inspired 'love actually' performance,4,2018
new 'solo' teaser drops during the super bowl and it looks legit,4,2018
kirstie alley gets ice cold clapback from olympic curlers over 'boring' jibe,8,2018
'late late show' predicts kentucky derby in 'completely accurate' way,2,2018
the dangerous belief that extreme technology will fix climate change,5,2018
diddy looks back on hip-hop's rise in tweet celebrating the genre,0,2018
the first look at 'mary poppins returns' is absolutely magical,4,2018
"donald glover disputes idea he was 'too busy' for 'deadpool,' tweets mock script",0,2018
"prince died of an ‘exceedingly high’ amount of fentanyl, report says",4,2018
seth meyers has 1 funny regret after trump cancels north korea summit,2,2018
budweiser touts disaster relief efforts in 2018 super bowl ad,1,2018
yara shahidi films her inspiring message celebrating black girl magic,0,2018
trevor noah skewers betsy devos with fake for-profit university ad,2,2018
here's what 'no trousers day' looked like in london,4,2018
"myfitnesspal security breach affects 150 million users, under armour reports",1,2018
'crazy old sob' pat robertson gets a crude birthday present from jimmy kimmel,2,2018
tom cruise ankle-break scene goes for laughs in 'mission: impossible' trailer,4,2018
texas couple claims a kiss got them booted from uber driver's car,6,2018
tribal filipinos were a surprising muse for ‘black panther’s’ dora milaje,0,2018
life became hell for this gay texas high school athlete after he was outed,6,2018
former miramax executive and rose mcgowan manager jill messick dead at 50,4,2018
stephen colbert takes out a 'for your consideration' ad for trump's fake news awards,2,2018
meryl streep joins hbo's 'big little lies' for season 2,4,2018
will smith shares inspiring tale of how he became 'the fresh prince of bel-air',4,2018
u.s. ice dancing team breaks down after 'heartbreaking' mistake,8,2018
"seth meyers and kelly clarkson get daytime drunk, take trump's cognitive test",2,2018
"aidy bryant of ‘snl’ got married, surprises fans with announcement",4,2018
gay 'conversion therapy' is now illegal in maryland,6,2018
"kesha's #metoo grammys moment praised by sony, sparking social media backlash",4,2018
ta-nehisi coates to author captain america comic books,0,2018
ryan coogler praises ava duvernay for making 'the impossible look easy',0,2018
stephen colbert: it's time for john kelly to spank the president,2,2018
morgan freeman 'devastated' that sexual harassment claims could undermine legacy,4,2018
"hospice overdosed patients to 'hasten their deaths,' former health care executive admits",3,2018
justin timberlake announces 'earthy' new album inspired by wife and son,4,2018
expert reveals the odd trick that can help you stay calm during a turbulent flight,10,2018
samantha bee imagines the memo sequels that devin nunes is working on,2,2018
5 numbers to have handy when men ask why there is an international women's day,5,2018
"channing tatum and jenna dewan tatum split, and people are worried love is dead",4,2018
trevor noah: trump-bannon feud is like 'alien vs. sexual predator',2,2018
football fans lose faith in humanity as patriots head to another super bowl,8,2018
drake just dropped the video for 'god's plan' and it's a happy tear-jerker,4,2018
trump proposes slapping $100 billion in new tariffs on chinese goods,1,2018
mark zuckerberg addresses cambridge analytica incident as facebook fumbles,1,2018
"oprah’s bathtub is so extra, it even shocked reese witherspoon",4,2018
lin manuel miranda and ben platt join forces for ultimate broadway mashup,4,2018
'walking dead' actor responds to backlash over shocking death,4,2018
do not come for michael b. jordan for living with his parents,4,2018
jimmy kimmel finds a fundamental flaw with trump lawyers' attempt to stop book release,2,2018
jimmy kimmel coaxes wild 48-hour marriage story out of audience member,4,2018
this winter olympics walkie-talkie save is comedy gold,8,2018
here's what everyone gets wrong about social anxiety,5,2018
helen mirren took a tequila shot on the oscars red carpet like the queen she is,4,2018
r. kelly accused of 'knowingly and intentionally' infecting woman with std,4,2018
jim carrey taunts 'psycho' mike pence with biting new portrait,4,2018
janice dickinson says she won't feel 'vindicated' until cosby is jailed,3,2018
ellen degeneres has children's hospital room dedicated to jimmy kimmel's son,4,2018
haitian kids learn conan o'brien would make one goofy classmate,2,2018
frightened rabbit singer scott hutchison dead at 36,4,2018
"will ferrell interrupts roger federer interview, goes full ron burgundy",4,2018
instagram rolls out focus feature that rivals iphone portrait mode,9,2018
*swoon*: the dreamy italian villa from ‘call me by your name’ is for sale,10,2018
alex trebek takes a break from 'jeopardy!' after brain surgery,4,2018
late-night tv hosts skewer trump for 'shithole countries' comment,2,2018
whitney houston was sexually abused by dee dee warwick: cannes documentary,4,2018
"blake lively deletes instagrams, unfollows ryan reynolds and we have questions",4,2018
britney spears to receive prestigious honor for her lgbtq community support,6,2018
this college humor video finally solves the mystery of 'dad noises',2,2018
when your iphone reinforces sexism,5,2018
'boomerang' reboot ordered at bet as a tv comedy,4,2018
meek mill opens 76ers' nba playoff game immediately after prison release,4,2018
how my uncle's military photos inspired my project on latino masculinity,6,2018
stevie nicks says close friend tom petty ‘was not well’ before his death,4,2018
jon stewart and dave chappelle to perform standup tour together,4,2018
most americans can't afford a minor emergency,1,2018
hbo announced half of its 2018 documentary line-up and there’s something for everyone,4,2018
milo ventimiglia prepares fans for an older jack on 'this is us',4,2018
chrissy teigen slams commenter who said she looked better 10 years ago,4,2018
'wheel of fortune' contestant can't solve the puzzle — even with every single letter,4,2018
kim cattrall shows cynthia nixon some love after slamming sarah jessica parker,4,2018
‘rupaul’s drag race’ queens turn back time in ‘cher: the rusical’,6,2018
"anna kendrick was mistaken for anna kournikova, and she didn't hate it",4,2018
maisie williams adds a hollywood legend to arya stark’s 'kill list',4,2018
baltimore cop accused of planting drugs in body cam video indicted,3,2018
kim kardashian is wearing a grill again to bling in the new year,4,2018
"spike tv is off the air, so its twitter went off the rails",4,2018
here's a brilliant way to explain gender roles and stereotypes to kids,6,2018
kelis says nas physically abused her during their marriage,0,2018
this dance subculture is thriving among black gay men in the south,6,2018
'the shape of water' ends sci-fi's losing streak at the oscars (update),4,2018
barstool sports host makes tasteless comment about underage olympian chloe kim,8,2018
jenna fischer reveals what pam told michael during his 'office' goodbye episode,4,2018
nbc commentator whose insensitive japan comments sparked furor is done covering olympics,8,2018
samantha bee's show issues brutal takedown of trump administration's mlk tributes,2,2018
